Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Gesamt_Fehlwerte;Beschreibung;eor;                                                                                                              
4625;Schwerin;FX;24.10.1971;24.10.1971;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;26.10.1971;01.11.1971;7;;eor;                                                                                                                                                          
4625;Schwerin;FX;11.11.1971;14.11.1971;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;23.11.1971;23.11.1971;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;26.11.1971;03.12.1971;8;;eor;                                                                                                                                                          
4625;Schwerin;FX;14.12.1971;14.12.1971;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;17.12.1971;17.12.1971;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;23.12.1971;23.12.1971;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;26.12.1971;27.12.1971;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;04.01.1972;10.01.1972;7;;eor;                                                                                                                                                          
4625;Schwerin;FX;19.01.1972;26.01.1972;8;;eor;                                                                                                                                                          
4625;Schwerin;FX;30.01.1972;14.02.1972;16;;eor;                                                                                                                                                         
4625;Schwerin;FX;17.02.1972;23.02.1972;7;;eor;                                                                                                                                                          
4625;Schwerin;FX;25.02.1972;03.03.1972;8;;eor;                                                                                                                                                          
4625;Schwerin;FX;06.03.1972;09.03.1972;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;14.03.1972;16.03.1972;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;18.03.1972;21.03.1972;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;25.03.1972;25.03.1972;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;01.04.1972;01.04.1972;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;12.04.1972;14.04.1972;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;16.04.1972;18.04.1972;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;21.04.1972;21.04.1972;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;23.04.1972;23.04.1972;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;02.05.1972;13.05.1972;12;;eor;                                                                                                                                                         
4625;Schwerin;FX;15.05.1972;15.05.1972;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;18.05.1972;19.05.1972;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;22.05.1972;24.05.1972;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;02.06.1972;05.06.1972;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;07.06.1972;07.06.1972;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;09.06.1972;18.06.1972;10;;eor;                                                                                                                                                         
4625;Schwerin;FX;20.06.1972;20.06.1972;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;24.06.1972;01.07.1972;8;;eor;                                                                                                                                                          
4625;Schwerin;FX;03.07.1972;17.07.1972;15;;eor;                                                                                                                                                         
4625;Schwerin;FX;19.07.1972;24.07.1972;6;;eor;                                                                                                                                                          
4625;Schwerin;FX;26.07.1972;30.07.1972;5;;eor;                                                                                                                                                          
4625;Schwerin;FX;01.08.1972;02.08.1972;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;04.08.1972;08.08.1972;5;;eor;                                                                                                                                                          
4625;Schwerin;FX;10.08.1972;10.08.1972;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;12.08.1972;14.08.1972;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;16.08.1972;19.08.1972;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;26.08.1972;30.08.1972;5;;eor;                                                                                                                                                          
4625;Schwerin;FX;02.09.1972;06.09.1972;5;;eor;                                                                                                                                                          
4625;Schwerin;FX;08.09.1972;09.09.1972;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;13.09.1972;22.09.1972;10;;eor;                                                                                                                                                         
4625;Schwerin;FX;25.09.1972;17.10.1972;23;;eor;                                                                                                                                                         
4625;Schwerin;FX;20.10.1972;21.10.1972;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;25.10.1972;04.11.1972;11;;eor;                                                                                                                                                         
4625;Schwerin;FX;09.11.1972;09.11.1972;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;01.12.1972;01.12.1972;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;03.12.1972;04.12.1972;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;07.12.1972;09.12.1972;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;12.12.1972;12.12.1972;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;14.12.1972;26.12.1972;13;;eor;                                                                                                                                                         
4625;Schwerin;FX;31.12.1972;31.12.1972;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;12.01.1973;12.01.1973;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;19.08.1973;19.08.1973;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;06.09.1973;06.09.1973;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;06.10.1973;06.10.1973;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;03.11.1973;03.11.1973;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;14.03.1974;14.03.1974;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;10.04.1974;10.04.1974;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;31.07.1974;31.07.1974;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;07.08.1974;07.08.1974;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;14.08.1974;14.08.1974;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;29.09.1974;29.09.1974;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;21.11.1974;21.11.1974;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;06.02.1975;06.02.1975;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;08.02.1975;08.02.1975;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;10.02.1975;11.02.1975;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;20.02.1975;20.02.1975;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;31.03.1975;31.03.1975;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;21.04.1975;21.04.1975;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;28.08.1975;28.08.1975;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;16.09.1975;16.09.1975;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;20.09.1975;20.09.1975;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;15.10.1975;16.10.1975;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;07.11.1975;07.11.1975;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;11.12.1975;11.12.1975;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;25.01.1976;25.01.1976;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;29.01.1976;29.01.1976;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;09.02.1976;09.02.1976;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;20.02.1976;20.02.1976;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;24.06.1976;25.06.1976;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;08.08.1976;08.08.1976;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;18.09.1976;18.09.1976;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;25.10.1976;25.10.1976;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;03.11.1976;03.11.1976;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;11.11.1976;12.11.1976;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;16.11.1976;18.11.1976;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;23.12.1976;23.12.1976;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;02.01.1977;04.01.1977;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;17.01.1977;18.01.1977;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;20.01.1977;20.01.1977;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;24.01.1977;24.01.1977;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;31.01.1977;01.02.1977;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;11.02.1977;11.02.1977;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;24.02.1977;24.02.1977;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;20.03.1977;20.03.1977;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;24.05.1977;24.05.1977;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;17.06.1977;18.06.1977;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;22.06.1977;22.06.1977;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;28.07.1977;28.07.1977;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;24.08.1977;24.08.1977;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;29.08.1977;29.08.1977;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;31.08.1977;31.08.1977;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;21.09.1977;22.09.1977;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;09.10.1977;10.10.1977;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;17.10.1977;20.10.1977;4;;eor;                                                                                                                                                          
4625;Schwerin;FX;27.10.1977;27.10.1977;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;05.12.1977;05.12.1977;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;20.12.1977;20.12.1977;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;08.01.1978;08.01.1978;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;21.01.1978;22.01.1978;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;07.02.1978;07.02.1978;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;14.02.1978;16.02.1978;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;20.02.1978;20.02.1978;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;04.03.1978;04.03.1978;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;30.03.1978;30.03.1978;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;08.04.1978;08.04.1978;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;21.04.1978;23.04.1978;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;14.05.1978;14.05.1978;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;27.05.1978;27.05.1978;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;01.06.1978;01.06.1978;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;05.06.1978;06.06.1978;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;15.06.1978;15.06.1978;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;20.06.1978;21.06.1978;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;20.08.1978;21.08.1978;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;06.09.1978;08.09.1978;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;02.10.1978;03.10.1978;2;;eor;                                                                                                                                                          
4625;Schwerin;FX;08.10.1978;15.10.1978;8;;eor;                                                                                                                                                          
4625;Schwerin;FX;18.10.1978;18.10.1978;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;01.11.1978;01.11.1978;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;07.11.1978;07.11.1978;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;10.11.1978;10.11.1978;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;28.11.1978;28.11.1978;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;06.12.1978;06.12.1978;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;17.12.1978;17.12.1978;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;19.12.1978;19.12.1978;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;23.12.1978;23.12.1978;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;27.12.1978;27.12.1978;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;06.01.1979;06.01.1979;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;22.01.1979;22.01.1979;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;28.01.1979;28.01.1979;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;05.02.1979;05.02.1979;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;10.02.1979;10.02.1979;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;19.02.1979;21.02.1979;3;;eor;                                                                                                                                                          
4625;Schwerin;FX;23.02.1979;23.02.1979;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;14.04.1979;14.04.1979;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;11.06.1979;11.06.1979;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;21.06.1979;21.06.1979;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;12.07.1979;12.07.1979;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;26.07.1979;26.07.1979;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;28.07.1979;28.07.1979;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;07.08.1979;07.08.1979;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;13.08.1979;13.08.1979;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;17.08.1979;17.08.1979;1;;eor;                                                                                                                                                          
4625;Schwerin;FX;31.08.1979;01.09.1979;2;;eor;                                                                                                                                                          
