Stations_ID;Von_Datum;Bis_Datum;Stationsname;Parameter;Parameterbeschreibung;Einheit;Datenquelle (Strukturversion=SV);Zusatz-Info;Besonderheiten;Literaturhinweis;eor;
2290;20010401;20240402;Hohenpeißenberg;TNK;Tagesminimum der Lufttemperatur in 2m Hoehe;°C;Klimadaten aus der Klimaroutine nach 1.4.2001, generiert aus SYNOP-Meldungen (3 Termine 06, 12, 18 UTC und Tageswerte aus stündlichen Werten oder Beobachtungen an Hauptterminen);00:00 - 24:00 UTC gemessen;Im Zeitraum 12.09.2013 12:00 Uhr - 22.10.2014 07:00 Uhr mussten die 10-min-Werte der Temperatur aufgrund eines Sensordefekts um 0,2 K erhöht werden. Diese Maßnahme hat auch Auswirkungen auf alle berechneten Temperaturmittel, die Temperaturextreme sowie einige andere Parameter wie z.B. die relative Feuchte.;;eor;
2290;18790101;19001231;Hohenpeißenberg;TXK;Tagesmaximum der Lufttemperatur in 2m Höhe;°C;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  08, 14, 20 MOZ und Tageswerte);20:00 VT. - 20:00 MOZ;;;eor;
2290;19010101;20010331;Hohenpeißenberg;TXK;Tagesmaximum der Lufttemperatur in 2m Höhe;°C;Klimadaten aus Klimaroutine des DWD (3 Termine: um  07, 14, 21 MOZ, ab 01.01.1987 07:30,14:30,21:30 MEZ) und Tageswerte jeweils nach Beobachteranleitung für Klimastationen (BAK);21:30 VT. - 21:30 MEZ (bis 1986 MOZ);;;eor;
2290;20010401;20240402;Hohenpeißenberg;TXK;Tagesmaximum der Lufttemperatur in 2m Höhe;°C;Klimadaten aus der Klimaroutine nach 1.4.2001, generiert aus SYNOP-Meldungen (3 Termine 06, 12, 18 UTC und Tageswerte aus stündlichen Werten oder Beobachtungen an Hauptterminen);00:00 - 24:00 UTC gemessen;Im Zeitraum 12.09.2013 12:00 Uhr - 22.10.2014 07:00 Uhr mussten die 10-min-Werte der Temperatur aufgrund eines Sensordefekts um 0,2 K erhöht werden. Diese Maßnahme hat auch Auswirkungen auf alle berechneten Temperaturmittel, die Temperaturextreme sowie einige andere Parameter wie z.B. die relative Feuchte.;;eor;
2290;18510101;18781231;Hohenpeißenberg;UPM;Tagesmittel der Relativen Feuchte;%;Klimadaten der Säkularstation Potsdam und Hohenpeißenberg (3 Termine: ca 07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus 3 Terminwerten;;;eor;
2290;18790101;19001231;Hohenpeißenberg;UPM;Tagesmittel der Relativen Feuchte;%;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  08, 14, 20 MOZ und Tageswerte);arithm.Mittel aus 3 Terminwerten;;;eor;
2290;19010101;20010331;Hohenpeißenberg;UPM;Tagesmittel der Relativen Feuchte;%;Klimadaten aus Klimaroutine des DWD (3 Termine: um  07, 14, 21 MOZ, ab 01.01.1987 07:30,14:30,21:30 MEZ) und Tageswerte jeweils nach Beobachteranleitung für Klimastationen (BAK);arithm.Mittel aus 3 Terminwerten;;;eor;
2290;20010401;20240402;Hohenpeißenberg;UPM;Tagesmittel der Relativen Feuchte;%;Klimadaten aus der Klimaroutine nach 1.4.2001, generiert aus SYNOP-Meldungen (3 Termine 06, 12, 18 UTC und Tageswerte aus stündlichen Werten oder Beobachtungen an Hauptterminen);arithm.Mittel aus mind. 21 Stundenwerten;Im Zeitraum 12.09.2013 12:00 Uhr - 22.10.2014 07:00 Uhr mussten die 10-min-Werte der Temperatur aufgrund eines Sensordefekts um 0,2 K erhöht werden. Diese Maßnahme hat auch Auswirkungen auf alle berechneten Temperaturmittel, die Temperaturextreme sowie einige andere Parameter wie z.B. die relative Feuchte.;;eor;
2290;18510101;18781231;Hohenpeißenberg;VPM;Tagesmittel des Dampfdruckes;hpa;Klimadaten der Säkularstation Potsdam und Hohenpeißenberg (3 Termine: ca 07, 14, 21 MOZ und Tageswerte);arithm.Mittel aus 3 Terminwerten;;;eor;
2290;18790101;19001231;Hohenpeißenberg;VPM;Tagesmittel des Dampfdruckes;hpa;KLIDADIGI: Klimadaten nacherfasst (3 Termine:  08, 14, 20 MOZ und Tageswerte);arithm.Mittel aus 3 Terminwerten;;;eor;
2290;19010101;20010331;Hohenpeißenberg;VPM;Tagesmittel des Dampfdruckes;hpa;Klimadaten aus Klimaroutine des DWD (3 Termine: um  07, 14, 21 MOZ, ab 01.01.1987 07:30,14:30,21:30 MEZ) und Tageswerte jeweils nach Beobachteranleitung für Klimastationen (BAK);arithm.Mittel aus 3 Terminwerten;;;eor;
2290;20010401;20240402;Hohenpeißenberg;VPM;Tagesmittel des Dampfdruckes;hpa;Klimadaten aus der Klimaroutine nach 1.4.2001, generiert aus SYNOP-Meldungen (3 Termine 06, 12, 18 UTC und Tageswerte aus stündlichen Werten oder Beobachtungen an Hauptterminen);arithm.Mittel aus mind. 21 Stundenwerten;Im Zeitraum 12.09.2013 12:00 Uhr - 22.10.2014 07:00 Uhr mussten die 10-min-Werte der Temperatur aufgrund eines Sensordefekts um 0,2 K erhöht werden. Diese Maßnahme hat auch Auswirkungen auf alle berechneten Temperaturmittel, die Temperaturextreme sowie einige andere Parameter wie z.B. die relative Feuchte.;;eor;
Legende: FT  = Folgetag; GZ = Gesetzliche Zeit
generiert: 03.04.2024 --  Deutscher Wetterdienst  --
