STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        856;20150411;   10;  10.2;   2.9;    9;   0.2;   4;    1.900;   0;   6.3;   8.2;  958.90;   11.5;   61.00;   16.8;    6.2;    3.3;eor
        856;20150412;   10;   4.9;   2.0;    9;   0.0;   0;    7.200;   0;   4.3;   9.0;  964.30;   12.3;   65.00;   17.7;    7.0;    4.2;eor
        856;20150413;   10;  12.1;   3.4;    9;   0.0;   4;    4.000;   0;   4.9;   8.8;  963.40;   11.7;   65.00;   16.7;    7.0;    3.4;eor
        856;20150414;   10;   9.3;   2.9;    9;   0.0;   0;    6.200;   0;   5.6;   8.5;  963.10;   11.9;   62.00;   16.0;    8.6;    5.9;eor
        856;20150415;   10;   4.6;   2.2;    9;   0.0;   0;   12.400;   0;   0.1;   7.2;  956.30;   15.2;   44.00;   24.1;    8.1;    3.7;eor
        856;20150416;   10;   9.2;   2.6;    9;   0.3;   4;    9.100;   0;   3.4;   7.2;  950.60;   15.5;   41.00;   21.6;    8.4;    3.9;eor
        856;20150417;   10;  13.2;   2.8;    9;  21.5;   4;    0.100;   0;   7.7;  10.6;  949.10;   11.2;   81.00;   15.7;    5.8;    5.3;eor
        856;20150418;   10;   5.2;   2.1;    9;   0.0;   4;    5.400;   0;   5.2;   6.2;  956.60;    5.3;   70.00;    9.3;   -0.2;   -1.8;eor
        856;20150419;   10;  11.0;   4.0;    9;   0.0;   0;   12.900;   0;   0.0;   5.8;  955.50;    6.1;   65.00;   13.0;   -1.4;   -3.6;eor
        856;20150420;   10;   4.9;   1.9;    9;   0.0;   0;   12.900;   0;   0.1;   6.6;  958.50;    8.3;   63.00;   14.7;   -0.2;   -2.2;eor
        856;20150421;   10;   6.6;   2.6;    9;   0.0;   0;   13.000;   0;   0.0;   7.3;  961.90;   11.5;   56.00;   17.3;    4.0;    0.8;eor
        856;20150422;   10;  11.7;   2.8;    9;   0.0;   4;   12.400;   0;   2.2;   7.0;  957.30;   12.8;   49.00;   19.9;    6.4;    2.3;eor
        856;20150423;   10;   6.4;   2.1;    9;   0.0;   4;    1.500;   0;   6.0;   7.0;  953.70;    6.3;   73.00;    8.1;    2.7;    1.1;eor
        856;20150424;   10;   5.2;   2.0;    9;   0.0;   0;   13.100;   0;   0.3;   7.3;  951.30;   10.2;   63.00;   18.9;    1.5;   -0.9;eor
        856;20150425;   10;   8.9;   2.1;    9;   1.0;   4;    7.700;   0;   3.5;   9.2;  948.20;   13.5;   62.00;   20.1;    4.5;    1.5;eor
        856;20150426;   10;   5.8;   2.4;    9;   0.0;   4;    8.700;   0;   3.1;  11.6;  945.50;   14.2;   73.00;   19.3;    8.6;    6.8;eor
        856;20150427;   10;   8.0;   2.6;    9;   0.0;   4;    7.800;   0;   2.7;   9.6;  937.50;   16.1;   55.00;   23.0;    7.4;    5.5;eor
        856;20150428;   10;  16.2;   5.8;    9;   7.3;   4;    0.000;   0;   7.2;   9.7;  947.90;    8.7;   85.00;   13.7;    3.9;    1.7;eor
        856;20150429;   10;  11.8;   4.1;    9;   0.7;   4;   12.800;   0;   3.6;   7.3;  953.90;    8.3;   69.00;   13.6;    2.6;    1.3;eor
        856;20150430;   10;  10.8;   3.0;    9;  10.5;   4;    4.300;   0;   6.1;   8.8;  951.70;    9.8;   74.00;   14.7;    6.4;    4.8;eor
        856;20150501;   10;   4.2;   1.9;    9;  15.4;   4;    0.000;-999;   7.6;  11.2;  944.10;    9.6;   93.00;   12.4;    7.0;    6.9;eor
        856;20150502;   10;  14.7;   2.7;    9;   6.7;   4;    0.100;-999;   7.7;  11.4;  947.00;   10.3;   91.00;   12.4;    8.6;    8.6;eor
        856;20150503;   10;   6.9;   2.0;    9;   7.8;   4;    0.000;-999;   7.4;  13.8;  946.30;   13.2;   90.00;   16.4;    9.4;    9.2;eor
        856;20150504;   10;   6.4;   2.6;    9;   0.1;   4;    1.500;-999;   7.1;  15.6;  948.10;   16.5;   84.00;   20.5;   13.4;   12.5;eor
        856;20150505;   10;   9.5;   2.4;    9;   0.1;   4;    5.800;-999;   5.4;  14.7;  945.20;   19.7;   66.00;   26.2;   12.7;   10.4;eor
        856;20150506;   10;  10.3;   2.0;    9;  24.3;   4;    1.700;-999;   6.4;  12.2;  952.30;   11.5;   90.00;   15.6;    6.9;    5.8;eor
        856;20150507;   10;   6.1;   2.2;    9;   0.0;   0;    9.300;-999;   3.7;  10.7;  955.30;   12.7;   74.00;   18.1;    8.6;    7.0;eor
        856;20150508;   10;   8.6;   2.1;    9;   0.0;   4;   10.400;-999;   3.0;  11.6;  951.50;   14.9;   71.00;   22.1;    6.8;    5.6;eor
        856;20150509;   10;  12.5;   3.0;    9;   3.5;   4;    0.400;-999;   6.8;  12.4;  956.70;   13.2;   81.00;   17.0;   10.0;    9.1;eor
        856;20150510;   10;  12.4;   3.4;    9;   0.0;   0;    7.800;-999;   4.0;  11.1;  962.10;   13.8;   72.00;   18.1;    8.4;    6.4;eor
        856;20150511;   10;   7.4;   2.8;    9;   0.0;   0;   12.600;-999;   0.2;  11.0;  960.90;   15.1;   67.00;   22.2;    6.7;    4.3;eor
        856;20150512;   10;   6.2;   1.9;    9;   0.0;   0;   12.200;-999;   0.4;  11.0;  956.40;   19.2;   52.00;   27.1;    8.5;    6.2;eor
        856;20150513;   10;   8.4;   2.4;    9;  14.6;   4;    6.000;-999;   5.1;  14.8;  952.90;   18.2;   72.00;   23.1;   15.0;   13.6;eor
        856;20150514;   10;  18.1;   3.3;    9;   2.2;   4;    1.900;-999;   6.6;  13.4;  947.80;   14.1;   84.00;   17.6;   11.3;    9.4;eor
        856;20150515;   10;   6.9;   2.1;    9;   2.8;   4;    0.000;-999;   7.4;  13.1;  948.10;   12.2;   92.00;   13.5;   10.6;    9.8;eor
        856;20150516;   10;   7.8;   2.4;    9;   0.0;   4;    7.700;-999;   5.5;  12.5;  957.50;   14.8;   76.00;   19.1;   10.7;    9.5;eor
        856;20150517;   10;   7.2;   2.3;    9;   0.5;   4;    4.000;-999;   6.1;  11.7;  959.30;   13.1;   79.00;   17.2;    9.2;    7.2;eor
        856;20150518;   10;   7.3;   2.4;    9;   4.4;   4;   13.500;-999;   2.1;  12.9;  948.90;   15.9;   73.00;   22.6;    8.1;    6.5;eor
        856;20150519;   10;  10.0;   2.7;    9;  28.2;   4;    0.000;-999;   7.8;  13.1;  946.80;   13.2;   87.00;   15.4;   10.0;    9.9;eor
        856;20150520;   10;   8.6;   2.8;    9;  19.6;   4;    0.000;-999;   7.6;   9.7;  950.80;    7.5;   93.00;   10.2;    5.9;    5.8;eor
        856;20150521;   10;   4.2;   2.0;    9;  15.7;   4;    0.000;-999;   7.8;   9.7;  957.60;    7.4;   94.00;    9.4;    5.6;    5.6;eor
        856;20150522;   10;   5.8;   1.7;    9;   9.8;   4;    0.000;-999;   7.6;  10.4;  958.90;    9.0;   91.00;   12.2;    7.5;    7.3;eor
        856;20150523;   10;   5.5;   2.1;    9;  18.5;   4;    0.000;-999;   7.7;  10.5;  954.30;    8.5;   95.00;   10.2;    6.8;    6.5;eor
        856;20150524;   10;   4.1;   1.5;    9;   0.0;   4;    0.000;-999;   7.9;  10.6;  954.40;    9.1;   91.00;   12.7;    6.6;    6.5;eor
        856;20150525;   10;   8.6;   2.3;    9;   2.4;   4;    4.800;-999;   6.9;  11.8;  950.60;   12.6;   81.00;   17.9;    8.5;    7.6;eor
        856;20150526;   10;  11.5;   3.9;    9;   1.6;   4;    0.000;-999;   7.7;  11.4;  951.70;   10.8;   88.00;   12.7;    8.8;    8.1;eor
        856;20150527;   10;  10.3;   3.5;    9;   0.1;   4;    0.800;-999;   7.5;   9.2;  957.30;    9.4;   78.00;   12.2;    6.3;    3.4;eor
        856;20150528;   10;   4.8;   1.8;    9;   0.0;   0;   14.200;-999;   0.7;   8.5;  953.60;   12.8;   62.00;   20.9;    3.1;    1.6;eor
        856;20150529;   10;  12.6;   2.2;    9;   2.5;   4;   12.600;-999;   3.0;  10.4;  949.20;   16.7;   56.00;   23.2;    7.9;    5.7;eor
        856;20150530;   10;  10.1;   2.6;    9;   0.5;   4;    3.100;-999;   6.9;  12.8;  951.70;   15.0;   76.00;   19.5;   11.7;   10.8;eor
        856;20150531;   10;   6.6;   2.3;    9;   0.0;   0;    5.800;-999;   4.8;  13.1;  953.00;   16.1;   73.00;   21.3;   10.0;    8.4;eor
        856;20150601;   10;  13.5;   2.4;    9;   4.7;   4;   11.400;-999;   3.7;  13.9;  953.20;   17.7;   72.00;   24.6;   10.9;    9.0;eor
        856;20150602;   10;   6.0;   2.0;    9;   0.0;   0;   10.400;-999;   3.1;  15.3;  955.40;   19.3;   71.00;   25.3;   13.4;   12.6;eor
        856;20150603;   10;   5.4;   1.7;    9;   0.0;   0;   14.000;-999;   2.0;  14.7;  958.20;   21.9;   59.00;   28.2;   13.8;   12.3;eor
        856;20150604;   10;   7.6;   2.3;    9;   0.0;   0;   14.700;-999;   0.0;  15.6;  960.30;   21.2;   64.00;   27.2;   13.9;   12.3;eor
        856;20150605;   10;   8.0;   3.2;    9;   0.0;   0;   14.700;-999;   0.0;  16.5;  957.60;   21.4;   67.00;   28.1;   13.9;   12.5;eor
        856;20150606;   10;  15.4;   2.5;    9;   0.0;   4;   11.300;-999;   2.4;  17.9;  958.40;   22.9;   66.00;   29.9;   15.2;   13.7;eor
        856;20150607;   10;   7.7;   2.8;    9;   0.0;   4;   12.000;-999;   3.3;  17.5;  959.90;   22.0;   67.00;   27.3;   16.1;   14.1;eor
        856;20150608;   10;  12.0;   3.1;    9;  14.3;   4;    1.000;-999;   6.5;  17.1;  956.40;   18.1;   83.00;   21.6;   14.1;   13.7;eor
        856;20150609;   10;   7.8;   3.2;    9;   0.1;   4;    0.000;-999;   7.9;  14.1;  957.20;   13.6;   91.00;   14.9;   12.5;   12.6;eor
        856;20150610;   10;   8.4;   3.4;    9;   0.0;   4;    0.000;-999;   8.0;  14.8;  957.40;   15.0;   87.00;   17.8;   12.3;   12.2;eor
        856;20150611;   10;   6.4;   2.1;    9;   1.0;   4;    3.800;-999;   6.2;  17.1;  954.40;   17.9;   84.00;   23.6;   13.8;   12.8;eor
        856;20150612;   10;   6.0;   2.2;    9;   0.0;   0;   14.200;-999;   0.1;  15.8;  949.30;   21.4;   66.00;   28.7;   12.8;   11.6;eor
        856;20150613;   10;   9.3;   2.3;    9;   2.2;   4;    8.300;-999;   4.2;  17.0;  948.10;   21.0;   69.00;   25.7;   15.2;   13.1;eor
        856;20150614;   10;  13.9;   2.6;    9;   6.5;   4;    8.700;-999;   2.3;  17.1;  946.10;   20.3;   73.00;   26.4;   15.0;   13.9;eor
        856;20150615;   10;  13.3;   3.8;    9;  10.0;   4;    0.000;-999;   7.7;  16.3;  950.40;   16.0;   90.00;   18.5;   13.7;   13.7;eor
        856;20150616;   10;   6.4;   2.2;    9;   0.1;   4;    0.000;-999;   7.5;  14.1;  955.00;   13.6;   91.00;   16.4;   10.4;    9.0;eor
        856;20150617;   10;   7.6;   2.1;    9;   0.0;   0;    3.900;-999;   5.8;  12.4;  956.80;   14.0;   79.00;   18.6;    9.4;    8.1;eor
        856;20150618;   10;  15.6;   3.7;    9;   8.7;   4;    0.000;-999;   6.8;  13.4;  953.30;   14.6;   81.00;   17.2;   11.1;    9.5;eor
        856;20150619;   10;  11.6;   4.0;    9;   3.4;   4;    1.100;-999;   7.3;  12.2;  952.70;   13.2;   81.00;   16.0;   10.8;    9.9;eor
        856;20150620;   10;  12.3;   4.1;    9;  21.5;   4;    0.900;-999;   7.5;  10.9;  954.50;   10.5;   86.00;   12.8;    8.7;    7.8;eor
        856;20150621;   10;   9.9;   3.6;    9;   7.3;   4;    2.500;-999;   7.1;  11.1;  954.90;   11.9;   80.00;   15.1;    8.5;    8.1;eor
        856;20150622;   10;  14.9;   3.3;    9;  14.5;   4;    6.600;-999;   6.0;  13.2;  949.60;   15.1;   79.00;   22.1;   11.0;   10.4;eor
        856;20150623;   10;  15.0;   4.4;    9;   1.3;   4;    1.200;-999;   7.3;  11.6;  949.70;   12.6;   79.00;   15.5;   10.4;    9.5;eor
        856;20150624;   10;   9.1;   2.5;    9;   0.8;   4;    8.400;-999;   4.2;  11.0;  957.80;   13.6;   72.00;   19.2;   10.0;    7.1;eor
        856;20150625;   10;   4.6;   1.8;    9;   0.0;   0;   10.900;-999;   2.1;  11.4;  959.00;   14.9;   69.00;   20.3;    7.5;    5.8;eor
        856;20150626;   10;   3.6;   1.4;    9;   0.0;   4;   10.700;-999;   4.1;  12.9;  957.60;   17.7;   65.00;   23.4;    8.9;    7.0;eor
        856;20150627;   10;-999;   2.1;    9;   0.8;   4;    1.100;-999;   7.1;  15.5;  954.50;   18.2;   74.00;   20.6;   14.9;   11.0;eor
        856;20150628;   10;-999;-999;    9;   0.0;   0;    7.000;-999;  -999;  -999;    -999;   17.5;-999;   23.1;   11.5;   10.0;eor
        856;20150629;   10;-999;-999;    9;   0.0;   0;    9.000;-999;  -999;  -999;    -999;   18.0;-999;   26.0;   11.0;   10.0;eor
        856;20150630;   10;-999;-999;    9;   0.0;   0;   14.000;-999;  -999;  -999;    -999;   21.0;-999;   27.5;   11.0;    9.0;eor
        856;20150701;   10;   7.5;   2.9;    9;   0.0;   0;   14.800;-999;   0.0;  15.9;  956.70;   21.9;   62.00;   28.0;   14.1;   11.7;eor
        856;20150702;   10;   7.0;   2.5;    9;   0.0;   0;   14.700;-999;   1.5;  18.0;  958.60;   22.3;   68.00;   29.1;   14.3;   12.5;eor
        856;20150703;   10;   5.8;   1.9;    9;   0.0;   0;   14.000;-999;   0.3;  19.6;  960.90;   23.7;   68.00;   31.5;   14.9;   13.2;eor
        856;20150704;   10;   4.9;   1.8;    9;   0.0;   0;   14.000;-999;   0.0;  20.0;  958.70;   25.0;   65.00;   32.5;   17.2;   15.9;eor
        856;20150705;   10;   9.0;   2.8;    9;   3.1;   4;   14.000;-999;   0.1;  17.6;  954.60;   25.9;   55.00;   32.8;   16.9;   14.9;eor
        856;20150706;   10;  14.0;   2.8;    9;   0.4;   4;    9.600;-999;   2.3;  20.9;  956.60;   24.3;   70.00;   28.5;   18.7;   18.1;eor
        856;20150707;   10;  26.0;   2.5;    9;   4.7;   4;   14.300;-999;   1.7;  20.9;  950.50;   26.7;   63.00;   34.9;   18.3;   17.1;eor
        856;20150708;   10;  10.9;   3.3;    9;  11.9;   4;    0.900;-999;   7.4;  17.7;  950.50;   18.6;   83.00;   23.9;   14.0;   13.1;eor
        856;20150709;   10;  14.2;   4.5;    9;   0.0;   4;    2.500;-999;   7.3;  12.6;  955.60;   16.1;   69.00;   19.3;   13.5;   12.5;eor
        856;20150710;   10;   4.7;   1.9;    9;   0.0;   0;   14.600;-999;   1.0;  11.7;  958.10;   16.3;   65.00;   22.1;    9.0;    7.4;eor
        856;20150711;   10;  21.7;   2.3;    9;   0.6;   4;   12.500;-999;   1.8;  14.9;  954.00;   19.5;   68.00;   28.0;   10.0;    8.5;eor
        856;20150712;   10;  10.5;   2.4;    9;   0.2;   4;   11.300;-999;   3.8;  14.7;  954.00;   22.2;   57.00;   27.9;   14.5;   12.8;eor
        856;20150713;   10;   9.6;   3.0;    9;   3.3;   4;    0.000;-999;   7.6;  15.4;  955.60;   17.3;   78.00;   20.2;   15.0;   14.1;eor
        856;20150714;   10;   7.9;   2.4;    9;   0.0;   4;    3.000;-999;   6.0;  17.4;  955.10;   20.0;   76.00;   24.8;   15.6;   15.3;eor
        856;20150715;   10;   5.5;   2.3;    9;   0.0;   0;   12.000;-999;   2.6;  16.9;  956.30;   21.2;   69.00;   26.9;   15.6;   14.5;eor
        856;20150716;   10;   6.4;   2.3;    9;   0.0;   0;   13.700;-999;   1.3;  18.0;  954.90;   23.2;   66.00;   29.7;   14.9;   13.2;eor
        856;20150717;   10;  18.9;   2.2;    9;   1.0;   4;   11.500;-999;   2.1;  17.4;  954.40;   25.2;   58.00;   33.6;   17.6;   15.9;eor
        856;20150718;   10;   9.3;   2.5;    9;   0.0;   4;   11.500;-999;   1.1;  17.3;  954.70;   23.5;   62.00;   30.3;   16.0;   13.9;eor
        856;20150719;   10;  20.6;   2.6;    9;   9.2;   4;   10.900;-999;   3.0;  18.7;  950.60;   22.9;   70.00;   30.6;   16.1;   15.0;eor
        856;20150720;   10;   5.3;   1.8;    9;   0.0;   0;    9.700;-999;   3.0;  19.5;  952.70;   22.6;   73.00;   28.3;   18.1;   16.8;eor
        856;20150721;   10;   3.5;   1.7;    9;   0.0;   0;   14.300;-999;   0.0;  18.9;  952.90;   25.1;   62.00;   31.3;   17.6;   15.9;eor
        856;20150722;   10;  13.0;   3.2;    9;   0.0;   4;   10.600;-999;   2.3;  19.6;  950.90;   24.9;   64.00;   33.2;   17.5;   15.9;eor
        856;20150723;   10;  10.0;   3.1;    9;   0.3;   4;    4.700;-999;   6.3;  19.7;  952.20;   22.3;   73.00;   25.1;   18.7;   17.4;eor
        856;20150724;   10;  10.8;   2.7;    9;   0.8;   4;    8.500;-999;   5.3;  19.8;  947.80;   22.3;   74.00;   28.1;   17.4;   15.9;eor
        856;20150725;   10;  13.3;   4.0;    9;   1.3;   4;    1.800;-999;   7.4;  15.7;  947.90;   19.9;   67.00;   24.8;   15.6;   13.3;eor
        856;20150726;   10;  10.9;   3.5;    9;   5.3;   4;   12.100;-999;   3.4;  11.0;  950.70;   17.1;   57.00;   22.1;   11.4;    8.7;eor
        856;20150727;   10;  16.9;   4.6;    9;   1.2;   4;    7.000;-999;   5.4;  13.9;  945.60;   18.3;   68.00;   24.3;   12.7;   12.4;eor
        856;20150728;   10;  10.6;   3.9;    9;   6.7;   4;    0.700;-999;   7.6;  13.0;  947.30;   18.7;   60.00;   20.8;   12.3;   11.9;eor
        856;20150729;   10;  11.8;   3.0;    9;   3.1;   4;    4.100;-999;   7.0;  14.3;  948.60;   15.8;   81.00;   21.8;   11.3;   11.2;eor
        856;20150730;   10;   6.1;   2.4;    9;   0.0;   0;    7.200;-999;   4.7;  11.8;  952.20;   15.0;   71.00;   19.9;    9.6;    8.3;eor
        856;20150731;   10;   8.9;   3.2;    9;   0.0;   4;   12.400;-999;   2.0;  11.6;  952.50;   16.9;   62.00;   22.5;   10.3;    8.5;eor
        856;20150801;   10;   8.2;   2.7;    9;  20.6;   4;    3.800;-999;   5.4;  13.9;  951.10;   17.3;   72.00;   22.8;   10.8;    9.4;eor
        856;20150802;   10;   5.9;   2.3;    9;   4.0;   4;    4.600;-999;   5.3;  16.1;  955.90;   16.2;   88.00;   21.5;   12.7;   11.4;eor
        856;20150803;   10;   4.7;   2.0;    9;   0.0;   0;   13.900;-999;   0.0;  15.3;  955.00;   19.0;   72.00;   26.7;   10.9;    9.9;eor
        856;20150804;   10;-999;   3.1;    9;   1.4;   4;   11.000;-999;  -999;  -999;    -999;   21.4;-999;   30.1;   13.2;   11.8;eor
        856;20150805;   10;-999;-999;    9;   0.0;   0;   13.700;-999;  -999;  -999;    -999;   21.9;-999;   28.0;   15.5;   13.0;eor
        856;20150806;   10;   4.0;   1.6;    9;   0.0;   0;   13.700;-999;   0.0;  18.7;  954.00;   24.1;   65.00;   31.9;   16.5;   15.1;eor
        856;20150807;   10;   5.5;   1.7;    9;   0.0;   0;   13.600;-999;   0.7;  19.2;  953.20;   25.0;   63.00;   33.5;   16.0;   14.1;eor
        856;20150808;   10;  11.4;   3.0;    9;   4.3;   4;   12.000;-999;   3.4;  19.1;  954.20;   25.6;   61.00;   33.0;   18.5;   16.9;eor
        856;20150809;   10;  10.9;   3.3;    9;   0.0;   0;   12.500;-999;   0.8;  19.5;  952.60;   24.3;   67.00;   31.1;   16.4;   15.6;eor
        856;20150810;   10;   7.2;   2.6;    9;   0.0;   0;   12.000;-999;   0.0;  17.5;  951.00;   23.8;   61.00;   29.8;   17.1;   16.1;eor
        856;20150811;   10;   9.1;   2.6;    9;   0.0;   0;   10.500;-999;   1.1;  19.1;  952.50;   23.4;   68.00;   29.3;   17.9;   16.2;eor
        856;20150812;   10;   7.3;   2.0;    9;   0.0;   0;   13.300;-999;   0.0;  15.9;  954.90;   24.1;   56.00;   31.9;   15.9;   14.1;eor
        856;20150813;   10;   8.8;   2.8;    9;   0.0;   0;   13.000;-999;   0.5;  15.3;  951.10;   25.0;   51.00;   32.9;   16.1;   14.5;eor
        856;20150814;   10;  10.9;   3.5;    9;   4.2;   4;    9.400;-999;   2.6;  17.6;  947.20;   23.7;   61.00;   31.2;   18.0;   16.7;eor
        856;20150815;   10;  14.0;   2.9;    9;  35.2;   4;    5.200;-999;   6.3;  17.7;  947.30;   19.5;   80.00;   25.1;   15.7;   15.2;eor
        856;20150816;   10;   9.8;   3.9;    9;   2.3;   4;    0.100;-999;   7.9;  16.5;  947.80;   16.6;   87.00;   19.1;   15.2;   14.7;eor
        856;20150817;   10;   9.5;   4.1;    9;   6.0;   4;    0.000;-999;   7.8;  15.4;  949.20;   15.0;   90.00;   16.4;   13.3;   12.8;eor
        856;20150818;   10;   6.1;   2.0;    9;   0.1;   4;    8.500;-999;   5.8;  13.9;  951.20;   16.5;   76.00;   21.7;   10.2;    9.1;eor
        856;20150819;   10;  10.4;   2.9;    9;   0.0;   4;    0.000;-999;   7.5;  14.1;  954.60;   15.5;   80.00;   17.1;   13.7;   13.0;eor
        856;20150820;   10;  10.4;   3.8;    9;   9.6;   4;    2.700;-999;   7.5;  14.1;  959.10;   15.8;   79.00;   19.9;   12.7;   12.5;eor
        856;20150821;   10;   5.9;   1.8;    9;   0.0;   0;    5.500;-999;   5.7;  14.5;  959.90;   15.4;   84.00;   20.2;   11.3;    9.7;eor
        856;20150822;   10;   9.1;   3.3;    9;   0.0;   0;   13.000;-999;   0.0;  12.1;  955.00;   16.3;   69.00;   22.7;    9.3;    8.0;eor
        856;20150823;   10;  13.3;   2.6;    9;   0.0;   4;   10.800;-999;   2.8;  14.2;  946.90;   17.7;   72.00;   25.3;    9.6;    8.0;eor
        856;20150824;   10;  18.9;   3.2;    9;   1.3;   4;    7.200;-999;   5.0;  16.4;  945.30;   20.4;   72.00;   28.6;   13.7;   12.7;eor
        856;20150825;   10;  11.6;   3.4;    9;   0.4;   4;    2.900;-999;   5.4;  12.6;  955.50;   14.8;   76.00;   19.2;   10.2;    7.9;eor
        856;20150826;   10;   7.9;   2.6;    9;   0.0;   0;   12.800;-999;   0.0;  12.5;  954.80;   17.2;   67.00;   24.7;    8.1;    6.4;eor
        856;20150827;   10;   5.7;   1.7;    9;   0.0;   0;   12.300;-999;   0.1;  15.8;  951.60;   21.1;   66.00;   28.6;   12.4;   10.4;eor
        856;20150828;   10;   4.7;   1.5;    9;   0.0;   0;   12.400;-999;   0.4;  16.6;  955.20;   22.2;   63.00;   28.7;   15.0;   12.5;eor
        856;20150829;   10;   6.8;   2.0;    9;   0.0;   0;   12.600;-999;   0.0;  18.8;  958.30;   22.5;   71.00;   29.5;   14.9;   13.6;eor
        856;20150830;   10;   4.7;   1.6;    9;   0.0;   0;   12.500;-999;   0.0;  19.7;  955.50;   24.2;   67.00;   33.0;   16.0;   14.0;eor
        856;20150831;   10;   6.1;   1.9;    9;   0.0;   0;   12.500;-999;   0.3;  17.8;  951.60;   24.5;   60.00;   31.6;   17.6;   15.6;eor
        856;20150901;   10;  18.5;   3.6;    9;  14.9;   4;    9.500;-999;   3.7;  16.0;  948.70;   22.3;   63.00;   30.6;   15.3;   14.2;eor
        856;20150902;   10;   7.1;   2.3;    9;   2.7;   4;    0.000;-999;   7.8;  15.4;  952.80;   14.6;   93.00;   16.5;   13.0;   12.6;eor
        856;20150903;   10;  10.4;   2.3;    9;  18.7;   4;    0.000;-999;   7.8;  15.2;  950.80;   14.4;   93.00;   17.4;   12.1;   11.7;eor
        856;20150904;   10;   5.8;   1.9;    9;   5.8;   4;    3.800;-999;   7.3;  13.4;  952.00;   14.0;   84.00;   18.3;   11.3;   10.9;eor
        856;20150905;   10;  12.9;   3.7;    9;   2.9;   4;    0.000;-999;   7.4;  11.4;  952.60;   11.7;   83.00;   13.2;    9.4;    9.0;eor
        856;20150906;   10;  15.3;   6.0;    9;   5.0;   4;    3.100;-999;   6.6;   9.7;  957.50;   11.1;   73.00;   12.8;    7.8;    6.1;eor
        856;20150907;   10;  10.5;   4.3;    9;   1.2;   4;    0.200;-999;   7.6;   9.4;  960.20;   11.3;   71.00;   14.1;    7.0;    5.8;eor
        856;20150908;   10;   6.8;   2.3;    9;   0.0;   4;    6.800;-999;   5.9;  11.2;  959.00;   12.4;   79.00;   17.0;    7.9;    6.6;eor
        856;20150909;   10;   9.1;   2.7;    9;   0.0;   0;    4.600;-999;   4.5;  10.1;  956.40;   11.4;   77.00;   16.8;    6.2;    3.8;eor
        856;20150910;   10;   6.8;   2.7;    9;   0.0;   0;    2.100;-999;   5.4;  10.7;  954.60;   10.6;   85.00;   16.5;    5.4;    3.2;eor
        856;20150911;   10;   9.2;   2.0;    9;   0.8;   4;    9.200;-999;   3.0;  11.1;  953.60;   12.1;   81.00;   20.2;    6.1;    4.5;eor
        856;20150912;   10;   8.9;   2.8;    9;   0.0;   0;   11.800;-999;   0.5;  12.4;  953.40;   15.7;   72.00;   23.3;    7.8;    6.0;eor
        856;20150913;   10;   9.1;   2.5;    9;   1.5;   4;    7.700;-999;   2.1;  13.8;  948.20;   17.1;   72.00;   23.4;    9.4;    7.3;eor
        856;20150914;   10;  10.2;   2.9;    9;   9.1;   4;    0.200;-999;   6.1;  13.5;  945.70;   13.8;   86.00;   18.4;   10.4;    8.5;eor
        856;20150915;   10;   9.1;   2.9;    9;   0.0;   4;    5.200;-999;   5.2;  12.5;  947.70;   14.6;   77.00;   19.2;   10.0;    8.5;eor
        856;20150916;   10;   6.6;   2.3;    9;   0.0;   0;    8.200;-999;   1.5;  13.3;  940.30;   19.3;   63.00;   28.2;    8.9;    7.6;eor
        856;20150917;   10;  17.8;   4.6;    9;   1.7;   4;    6.300;-999;   3.4;  12.3;  943.10;   20.2;   56.00;   31.1;   10.6;    9.6;eor
        856;20150918;   10;   7.1;   1.8;    9;   0.0;   4;    4.400;-999;   6.6;  12.4;  954.40;   14.2;   78.00;   18.2;    9.4;    8.3;eor
        856;20150919;   10;   8.3;   1.7;    9;   0.7;   4;    2.700;-999;   7.3;  13.2;  957.50;   13.9;   83.00;   17.3;    9.0;    7.5;eor
        856;20150920;   10;   7.8;   3.8;    9;   0.0;   4;    1.300;-999;   7.7;  12.1;  958.30;   12.6;   83.00;   15.7;   10.2;    8.3;eor
        856;20150921;   10;   7.3;   2.2;    9;   0.0;   0;    9.700;-999;   2.4;  10.4;  952.80;   12.0;   77.00;   17.2;    7.0;    5.3;eor
        856;20150922;   10;   5.9;   1.6;    9;   5.8;   4;    7.200;-999;   3.9;  11.4;  944.70;   13.5;   75.00;   18.4;    5.6;    4.2;eor
        856;20150923;   10;  12.5;   4.2;    9;   2.4;   4;    0.000;-999;   7.3;  10.1;  948.70;    9.5;   85.00;   12.9;    7.6;    7.0;eor
        856;20150924;   10;   5.1;   2.3;    9;   0.0;   4;    2.500;-999;   6.1;  10.5;  956.40;    9.6;   88.00;   13.7;    7.7;    6.4;eor
        856;20150925;   10;   4.3;   1.7;    9;   0.0;   0;    1.300;-999;   7.9;  11.3;  957.40;   12.0;   81.00;   15.1;    9.3;    9.1;eor
        856;20150926;   10;   7.0;   2.0;    9;   0.0;   0;    0.000;-999;   7.8;  12.1;  958.40;   12.1;   86.00;   15.4;    9.0;    8.1;eor
        856;20150927;   10;  12.4;   3.7;    9;   0.0;   0;    0.200;-999;   7.5;  10.2;  962.90;   10.7;   80.00;   13.0;    7.8;    6.3;eor
